Gavra,Tarren,20,F,gtarren@genericcollege.edu,2.47,Sophomore,Physics,N/A,N,Y,Sorority,3.09,484
Kristian,Seppey,59,M,kseppey@genericcollege.edu,1.08,Freshman,Graphic Design,N/A,Y,Y,N/A,3.77,1580
Barnaby,Santo,22,M,bsanto@genericcollege.edu,1.61,Junior,Accounting,Physics,N,N,N/A,3.03,615
Michele,Petrowsky,22,F,mpetrowsky@genericcollege.edu,0.92,Sophomore,Theatre,N/A,Y,Y,Sorority,3.35,783
Salvador,Brede,31,M,sbrede@genericcollege.edu,2.2,Junior,Chemistry,N/A,N,N,Fraternity,2.29,1406
Burr,Witling,26,M,bwitling@genericcollege.edu,2.87,Junior,Communication,Accounting,Y,Y,N/A,3.39,741
Tobit,Elcott,18,M,telcott@genericcollege.edu,3.31,Freshman,Nursing,N/A,Y,N,Fraternity,3.13,807
Arlana,Coles,29,F,acoles@genericcollege.edu,2.65,Sophomore,Economics,N/A,Y,N,Sorority,2.05,1012
Clevie,Speariett,28,M,cspeariett@genericcollege.edu,2.26,Junior,Mechanical Engineering,Linguistics,N,Y,N/A,3.73,1073
Dody,Dewane,20,F,ddewane@genericcollege.edu,1.53,Sophomore,Biology,N/A,Y,Y,Sorority,2.13,1539
Goober,Fuxman,19,M,gfuxman@genericcollege.edu,2.48,Sophomore,Marketing,German,N,Y,N/A,3.37,505
Sara-ann,Horsewood,22,F,shorsewood@genericcollege.edu,3.78,Junior,Linguistics,Communication,Y,N,N/A,3.56,1419
Mildred,Houselee,33,F,mhouselee@genericcollege.edu,3.07,Senior,Linguistics,N/A,N,N,N/A,2.43,1110
Wilhelmina,Lippett,17,F,wlippett@genericcollege.edu,2.53,Junior,Mathematics,N/A,Y,N,Sorority,3.33,546
Jerry,Jerromes,21,M,jjerromes@genericcollege.edu,2.52,Freshman,Communication,N/A,Y,Y,Fraternity,3.02,1489
Adelaide,Benini,18,F,abenini@genericcollege.edu,3.65,Sophomore,Biology,N/A,Y,Y,N/A,2.7,470
Christean,Steuart,20,F,csteuart@genericcollege.edu,2.69,Freshman,Philosophy,Communication,N,N,Sorority,3.8,740
Horace,Shorland,19,M,hshorland@genericcollege.edu,2.38,Sophomore,Mechanical Engineering,Chemistry,N,Y,N/A,2.13,1552
Blanca,Esom,46,F,besom@genericcollege.edu,2.64,Sophomore,Nursing,Spanish,Y,N,Sorority,2.44,619
Penny,Clair,21,F,pclair@genericcollege.edu,3.69,Junior,Theatre,N/A,Y,N,Sorority,2.57,1343
Kaycee,Juliff,17,F,kjuliff@genericcollege.edu,0.72,Senior,English,N/A,Y,Y,Sorority,3.23,1157
Bink,Alfonso,18,M,balfonso@genericcollege.edu,0.89,Senior,Actuarial Science,Linguistics,Y,Y,N/A,3.26,1430
Babbette,Arnet,32,F,barnet@genericcollege.edu,2.24,Junior,Chemistry,Physics,Y,N,N/A,3.81,408
Raynell,Ommundsen,21,F,rommundsen@genericcollege.edu,0.94,Junior,Graphic Design,Communication,N,N,N/A,2.96,1596
Fernanda,Grelak,25,F,fgrelak@genericcollege.edu,1.3,Junior,Actuarial Science,N/A,N,N,Sorority,3.55,447
Moses,Hallgarth,21,M,mhallgarth@genericcollege.edu,1.96,Sophomore,Accounting,N/A,Y,N,N/A,2.48,489
Normand,Gallager,20,M,ngallager@genericcollege.edu,1.24,Senior,Philosophy,Advertising,Y,N,N/A,3.04,484
Janetta,Feltoe,30,F,jfeltoe@genericcollege.edu,3.93,Senior,Actuarial Science,N/A,Y,Y,Sorority,3.62,791
Yasmeen,De Lascy,19,F,yde lascy@genericcollege.edu,3.16,Sophomore,Marketing,N/A,Y,Y,N/A,2.16,450
Toni,Morford,20,F,tmorford@genericcollege.edu,2.88,Sophomore,Mathematics,Criminal Justice,Y,N,Sorority,2.03,1140
Lou,Yitzhakof,22,F,lyitzhakof@genericcollege.edu,1.17,Sophomore,Accounting,N/A,N,Y,Sorority,3.6,1566
Brnaby,Tulloch,44,M,btulloch@genericcollege.edu,2.79,Freshman,Chemistry,History,Y,N,N/A,2.94,727
Ancell,Gingel,27,M,agingel@genericcollege.edu,2.99,Senior,Theatre,N/A,N,N,N/A,2.14,866
Glenn,Tonbridge,22,M,gtonbridge@genericcollege.edu,3.62,Senior,Mechanical Engineering,N/A,Y,N,Fraternity,2.68,1101
Stevie,O'Heyne,26,M,so'heyne@genericcollege.edu,0.79,Senior,Marketing,Economics,N,Y,Fraternity,2.29,437
Easter,Weightman,21,F,eweightman@genericcollege.edu,3.54,Sophomore,English,Italian,N,Y,N/A,3.49,518
Georgina,Morecombe,20,F,gmorecombe@genericcollege.edu,0.55,Sophomore,Chemistry,N/A,Y,N,Sorority,2.62,1005
Gerald,Gladbach,65,M,ggladbach@genericcollege.edu,3.77,Junior,Electrical Engineering,N/A,Y,N,N/A,2.46,1311
Arlen,Matkin,31,F,amatkin@genericcollege.edu,2.14,Junior,Mechanical Engineering,N/A,Y,Y,Sorority,3.92,677
Christen,Brumbie,21,F,cbrumbie@genericcollege.edu,2.71,Freshman,Computer Science,N/A,Y,N,N/A,3.7,562
Myrilla,Schubart,39,F,mschubart@genericcollege.edu,2.53,Senior,English,N/A,Y,N,Sorority,2.79,829
Darby,Gentreau,45,M,dgentreau@genericcollege.edu,1.38,Senior,Chemistry,N/A,N,Y,N/A,2.86,547
Flossi,Banthorpe,20,F,fbanthorpe@genericcollege.edu,2.54,Freshman,Health Sciences,Biology,Y,N,N/A,3.44,655
Dunc,Streets,23,M,dstreets@genericcollege.edu,3.15,Freshman,Information Technology,N/A,Y,Y,N/A,2.19,519
Evey,Castell,32,F,ecastell@genericcollege.edu,3.24,Sophomore,Philosophy,Anthropology,Y,N,Sorority,3.62,826
Bendite,Whardley,18,F,bwhardley@genericcollege.edu,1.78,Sophomore,Finance,English,N,N,Sorority,3.4,1012
Cal,Giacomucci,27,M,cgiacomucci@genericcollege.edu,1.62,Freshman,Mathematics,History,Y,Y,N/A,3.14,774
Beckie,Stillwell,17,F,bstillwell@genericcollege.edu,0.96,Junior,Theatre,Chemistry,Y,N,Sorority,2.96,527
Alisander,Blakely,19,M,ablakely@genericcollege.edu,1.54,Sophomore,Accounting,N/A,Y,N,N/A,2.05,1553
Randall,Haskell,18,M,rhaskell@genericcollege.edu,2.77,Freshman,Biochemistry,N/A,Y,Y,N/A,3.93,808
Fanchon,Osment,17,F,fosment@genericcollege.edu,3.37,Freshman,Electrical Engineering,N/A,N,N,Sorority,2.35,894
Bobbie,Seckom,19,F,bseckom@genericcollege.edu,3.28,Junior,English,Chinese,Y,N,N/A,2.9,719
Jilleen,Tavener,26,F,jtavener@genericcollege.edu,0.69,Senior,Accounting,Linguistics,Y,N,N/A,2.13,690
Archibold,Demageard,22,M,ademageard@genericcollege.edu,2.78,Sophomore,Economics,N/A,N,Y,N/A,3.5,683
Jennifer,Filov,21,F,jfilov@genericcollege.edu,2.74,Junior,Biology,N/A,N,Y,N/A,2.62,1432
Efren,Bromehead,22,M,ebromehead@genericcollege.edu,1.35,Junior,Mechanical Engineering,Accounting,N,N,Fraternity,2.56,502
Shaina,Prozillo,21,F,sprozillo@genericcollege.edu,3.9,Freshman,Biology,N/A,Y,N,Sorority,2.51,859
Elene,Towndrow,38,F,etowndrow@genericcollege.edu,2.07,Freshman,Nursing,N/A,N,Y,Sorority,3.31,795
Mendel,Boniface,21,M,mboniface@genericcollege.edu,3.54,Sophomore,Journalism,N/A,Y,N,N/A,2.21,703
Aura,Lumby,30,F,alumby@genericcollege.edu,0.68,Senior,Computer Science,N/A,N,N,N/A,3.57,818
Alyosha,Antal,30,M,aantal@genericcollege.edu,3.26,Sophomore,Biochemistry,Spanish,Y,N,Fraternity,3.37,1505
Edyth,Filintsev,25,F,efilintsev@genericcollege.edu,2.91,Senior,Information Technology,N/A,N,N,Sorority,2.58,1296
Hugues,Whittle,21,M,hwhittle@genericcollege.edu,3.96,Freshman,Theatre,N/A,N,N,N/A,2.38,1340
Berkly,Reveland,28,M,breveland@genericcollege.edu,2.63,Sophomore,Philosophy,Physics,N,N,N/A,3.48,1093
Isak,Hearthfield,21,M,ihearthfield@genericcollege.edu,3.93,Senior,Health Sciences,Biology,Y,N,Fraternity,2.74,1404
Faye,Rannells,20,F,frannells@genericcollege.edu,3.23,Junior,Journalism,N/A,N,N,Sorority,3.71,652
Angelo,Wisam,69,M,awisam@genericcollege.edu,1.86,Junior,Journalism,N/A,Y,N,Fraternity,3.5,1548
Tobye,Harnetty,21,F,tharnetty@genericcollege.edu,0.95,Sophomore,Accounting,N/A,Y,N,N/A,3.24,1218
Devonna,Haskins,23,F,dhaskins@genericcollege.edu,2.3,Senior,Biochemistry,Theatre,N,N,N/A,2.75,898
Bran,Ohrtmann,20,M,bohrtmann@genericcollege.edu,2.4,Sophomore,Information Technology,N/A,Y,N,Fraternity,2.46,1252
Hans,Landers,26,M,hlanders@genericcollege.edu,1.14,Junior,Economics,Chemistry,Y,N,N/A,3.9,449
Faulkner,Reyson,21,M,freyson@genericcollege.edu,2.44,Freshman,Communication,N/A,N,Y,Fraternity,2.96,1122
Adan,Jancso,27,M,ajancso@genericcollege.edu,2.69,Freshman,Linguistics,Accounting,Y,Y,Fraternity,3.74,1566
Carma,Esslemont,20,F,cesslemont@genericcollege.edu,2.64,Freshman,Linguistics,Physics,N,Y,Sorority,3.27,774
Inna,Bourget,17,F,ibourget@genericcollege.edu,0.52,Senior,Philosophy,Italian,N,Y,N/A,3.03,951
Bobine,Tungate,17,F,btungate@genericcollege.edu,2.49,Freshman,Computer Science,Spanish,Y,N,Sorority,3.57,481
Karon,Gagin,19,F,kgagin@genericcollege.edu,0.87,Freshman,Graphic Design,N/A,Y,N,Sorority,3.0,506
Den,Parradye,51,M,dparradye@genericcollege.edu,1.02,Junior,Theatre,History,Y,Y,N/A,3.23,639
Gil,Schulke,21,M,gschulke@genericcollege.edu,1.73,Sophomore,English,N/A,N,N,Fraternity,3.64,497
Jolie,Mashal,20,F,jmashal@genericcollege.edu,2.99,Senior,Integrative Studies,Sociology,Y,Y,N/A,3.89,1094
Adrienne,Snarr,18,F,asnarr@genericcollege.edu,3.67,Junior,Nursing,Chinese,Y,Y,Sorority,2.1,736
Ivor,Mil,17,M,imil@genericcollege.edu,0.8,Junior,Chemistry,Computer Science,N,Y,N/A,2.55,868
Wenda,Dayly,19,F,wdayly@genericcollege.edu,0.61,Senior,English,N/A,N,N,N/A,3.05,1498
Eustacia,Cormack,22,F,ecormack@genericcollege.edu,2.62,Junior,Integrative Studies,Chemistry,Y,N,Sorority,2.67,441
Cordie,Rimmington,19,M,crimmington@genericcollege.edu,3.28,Junior,Health Sciences,Sociology,N,Y,N/A,3.69,1206
Harrison,Dalwood,19,M,hdalwood@genericcollege.edu,2.54,Sophomore,English,Theatre,Y,N,N/A,2.66,632
Sibilla,Tugwell,22,F,stugwell@genericcollege.edu,2.87,Junior,Sociology,N/A,Y,N,Sorority,3.51,1483
Melony,Humphrey,24,F,mhumphrey@genericcollege.edu,0.51,Senior,Linguistics,N/A,Y,Y,N/A,3.66,1453
Cinnamon,Beaten,30,F,cbeaten@genericcollege.edu,2.51,Junior,English,N/A,N,N,N/A,2.87,1351
Jere,Yanuk,27,F,jyanuk@genericcollege.edu,2.03,Junior,Communication,N/A,N,Y,Sorority,3.62,488
Ximenes,Labet,21,M,xlabet@genericcollege.edu,1.16,Junior,Electrical Engineering,Advertising,N,N,Fraternity,2.11,609
Oby,Odcroft,21,M,oodcroft@genericcollege.edu,1.02,Senior,Biology,German,Y,N,N/A,2.53,881
Lisa,Stubbings,31,F,lstubbings@genericcollege.edu,3.38,Sophomore,Economics,Sociology,N,N,Sorority,2.57,1564
Marietta,Hiers,18,F,mhiers@genericcollege.edu,3.44,Sophomore,Electrical Engineering,N/A,N,N,Sorority,2.63,587
Fidelity,Louis,20,F,flouis@genericcollege.edu,2.46,Junior,Communication,N/A,N,Y,N/A,3.45,1191
Jerrilee,Torritti,19,F,jtorritti@genericcollege.edu,1.88,Freshman,Computer Science,Anthropology,Y,Y,Sorority,2.3,1483
Kizzie,Sorrie,21,F,ksorrie@genericcollege.edu,1.84,Freshman,Information Technology,N/A,Y,Y,Sorority,3.13,1170
Axel,Scrymgeour,22,M,ascrymgeour@genericcollege.edu,0.93,Freshman,Actuarial Science,Journalism,Y,N,Fraternity,2.1,731
Rey,Leveritt,20,M,rleveritt@genericcollege.edu,2.56,Freshman,Theatre,Chinese,N,Y,N/A,2.3,1507
Shirlene,Ruit,19,F,sruit@genericcollege.edu,1.08,Sophomore,Journalism,N/A,N,Y,Sorority,3.53,739
Maxie,Coneybeer,29,F,mconeybeer@genericcollege.edu,0.57,Senior,Mechanical Engineering,N/A,Y,N,Sorority,2.65,929
Nickolaus,Kinastan,17,M,nkinastan@genericcollege.edu,0.83,Senior,English,N/A,N,Y,N/A,3.37,478
Averil,Lynett,29,M,alynett@genericcollege.edu,3.34,Senior,Integrative Studies,N/A,N,N,Fraternity,3.46,1098
Calley,Oakes,24,F,coakes@genericcollege.edu,3.73,Junior,Mathematics,Japanese,N,N,Sorority,2.7,687
Kendricks,Feavers,19,M,kfeavers@genericcollege.edu,2.56,Sophomore,Nursing,Information Technology,N,Y,N/A,2.18,1155
Katherina,Battman,22,F,kbattman@genericcollege.edu,3.52,Junior,Mathematics,Theatre,N,N,N/A,3.76,1343
Alf,Whetson,59,M,awhetson@genericcollege.edu,1.12,Senior,Health Sciences,N/A,N,N,Fraternity,3.94,678
Marjie,Garaghan,24,F,mgaraghan@genericcollege.edu,3.34,Sophomore,Information Technology,N/A,Y,N,Sorority,3.26,698
Cindy,Rudsdale,26,F,crudsdale@genericcollege.edu,0.5,Freshman,Physics,N/A,Y,Y,N/A,3.53,1495
Mable,Berrey,26,F,mberrey@genericcollege.edu,3.7,Junior,Mathematics,N/A,Y,Y,N/A,2.93,547
Celinda,Joesbury,68,F,cjoesbury@genericcollege.edu,1.46,Junior,Integrative Studies,N/A,N,N,N/A,3.84,1479
Timofei,Mapham,66,M,tmapham@genericcollege.edu,2.01,Senior,Economics,N/A,Y,N,N/A,3.59,926
Krisha,Cardus,55,M,kcardus@genericcollege.edu,2.84,Freshman,Mechanical Engineering,N/A,N,Y,Fraternity,3.03,1161
Fonsie,Schulke,28,M,fschulke@genericcollege.edu,3.55,Senior,Actuarial Science,Criminal Justice,Y,N,Fraternity,2.03,824
Adriaens,Carlesi,27,F,acarlesi@genericcollege.edu,2.85,Junior,Economics,N/A,Y,Y,N/A,3.53,1292
Minna,Fasset,22,F,mfasset@genericcollege.edu,3.99,Freshman,Theatre,Italian,Y,N,N/A,3.68,413
Dalt,Bachura,20,M,dbachura@genericcollege.edu,2.72,Senior,Economics,Criminal Justice,Y,Y,Fraternity,3.12,981
Ferdinand,Mooring,20,M,fmooring@genericcollege.edu,2.5,Senior,Journalism,English,Y,N,Fraternity,2.68,900
Lalo,Strutton,18,M,lstrutton@genericcollege.edu,1.15,Sophomore,Graphic Design,German,N,Y,N/A,3.43,1529
Baxter,Prandin,29,M,bprandin@genericcollege.edu,2.06,Sophomore,Nursing,N/A,Y,N,Fraternity,2.83,719
Tyler,Ivannikov,18,M,tivannikov@genericcollege.edu,3.32,Sophomore,Mechanical Engineering,N/A,N,Y,N/A,3.5,1564
Regina,Cuskery,17,F,rcuskery@genericcollege.edu,3.9,Junior,Mathematics,Biology,N,N,Sorority,3.18,1260
Gayler,Gitsham,23,M,ggitsham@genericcollege.edu,2.24,Freshman,Finance,Criminal Justice,Y,N,Fraternity,3.12,586
Gawain,Pudsall,18,M,gpudsall@genericcollege.edu,1.13,Senior,Sociology,N/A,N,N,N/A,2.17,865
Beverley,Seabourne,19,F,bseabourne@genericcollege.edu,1.15,Junior,Mechanical Engineering,N/A,Y,N,N/A,3.99,1307
Florance,Byrom,22,F,fbyrom@genericcollege.edu,3.57,Senior,Integrative Studies,Japanese,N,N,N/A,3.35,652
Vinny,Gittis,20,M,vgittis@genericcollege.edu,2.15,Sophomore,Accounting,N/A,N,Y,N/A,3.55,1357
Cord,Attenborrow,20,M,cattenborrow@genericcollege.edu,1.08,Sophomore,Mathematics,N/A,N,N,N/A,2.8,1229
Waneta,Casiroli,18,F,wcasiroli@genericcollege.edu,2.94,Freshman,Graphic Design,N/A,N,Y,Sorority,2.34,539
Garrott,Windrum,36,M,gwindrum@genericcollege.edu,2.77,Senior,Biology,Journalism,Y,N,Fraternity,3.24,796
Robb,Scholz,20,M,rscholz@genericcollege.edu,2.86,Freshman,Biochemistry,History,N,Y,Fraternity,3.13,770
Fredi,Webborn,18,F,fwebborn@genericcollege.edu,1.07,Sophomore,Chemistry,Advertising,N,Y,Sorority,3.07,678
Aindrea,Penelli,18,F,apenelli@genericcollege.edu,2.83,Senior,Marketing,N/A,Y,Y,Sorority,2.3,807
Christy,Woan,28,M,cwoan@genericcollege.edu,3.79,Freshman,English,N/A,N,Y,N/A,3.43,1278
Michale,Abeau,33,M,mabeau@genericcollege.edu,2.56,Senior,Computer Science,History,N,Y,Fraternity,2.87,663
Ned,Nellen,17,M,nnellen@genericcollege.edu,3.61,Freshman,Biochemistry,N/A,Y,N,Fraternity,2.84,807
Carla,Christiensen,21,F,cchristiensen@genericcollege.edu,3.54,Freshman,Finance,N/A,Y,Y,N/A,2.69,747
Ezechiel,Matyushonok,21,M,ematyushonok@genericcollege.edu,3.22,Junior,Linguistics,History,N,Y,Fraternity,3.09,1498
Merilyn,Edlyn,63,F,medlyn@genericcollege.edu,1.51,Senior,Linguistics,Journalism,N,Y,Sorority,2.98,1025
Karina,Cunrado,19,F,kcunrado@genericcollege.edu,2.52,Sophomore,Theatre,Information Technology,N,N,N/A,2.73,837
Nessi,Helm,29,F,nhelm@genericcollege.edu,2.19,Sophomore,Nursing,N/A,N,N,N/A,3.81,1107
Hasty,Rahill,20,M,hrahill@genericcollege.edu,0.88,Sophomore,Biology,N/A,Y,Y,N/A,3.3,878
Darryl,Deviney,30,M,ddeviney@genericcollege.edu,3.09,Junior,Computer Science,N/A,N,Y,N/A,3.29,544
Sophi,Ventura,29,F,sventura@genericcollege.edu,2.21,Senior,Physics,N/A,Y,N,N/A,2.8,1529
Jae,Ferne,27,M,jferne@genericcollege.edu,1.55,Senior,Theatre,Chinese,N,N,N/A,2.12,949
Antony,Filyashin,21,M,afilyashin@genericcollege.edu,1.79,Freshman,Philosophy,Communication,Y,Y,Fraternity,2.15,604
Rutherford,Coughlin,21,M,rcoughlin@genericcollege.edu,3.12,Sophomore,Nursing,N/A,N,N,N/A,3.02,1548
Nicole,Sopper,26,F,nsopper@genericcollege.edu,1.76,Junior,Biology,N/A,N,N,N/A,3.75,653
Aleta,Healey,17,F,ahealey@genericcollege.edu,3.2,Junior,Linguistics,N/A,N,N,Sorority,2.82,1361
Cal,Ballam,25,M,cballam@genericcollege.edu,2.61,Sophomore,Health Sciences,N/A,N,Y,Fraternity,3.33,801
Twila,Jordan,20,F,tjordan@genericcollege.edu,1.64,Freshman,Finance,Linguistics,Y,Y,N/A,2.94,557
Alessandra,Bottle,19,F,abottle@genericcollege.edu,3.22,Junior,Biochemistry,N/A,N,Y,Sorority,3.1,1548
Des,Fairrie,28,M,dfairrie@genericcollege.edu,0.61,Junior,Linguistics,N/A,Y,N,Fraternity,2.05,575
Lorrayne,Matveiko,39,F,lmatveiko@genericcollege.edu,2.47,Freshman,Sociology,Criminal Justice,Y,Y,Sorority,3.72,1139
Chip,Lambertazzi,20,M,clambertazzi@genericcollege.edu,0.64,Sophomore,Economics,German,Y,N,N/A,3.63,878
Maxim,Collman,22,M,mcollman@genericcollege.edu,3.24,Sophomore,Electrical Engineering,N/A,Y,N,N/A,2.82,1456
Papageno,Kitto,21,M,pkitto@genericcollege.edu,1.58,Junior,Linguistics,N/A,N,N,N/A,3.32,1005
Pauletta,Sacase,25,F,psacase@genericcollege.edu,3.26,Senior,Physics,Business,N,Y,Sorority,3.32,1579
Edgar,Sugars,51,M,esugars@genericcollege.edu,3.56,Sophomore,Economics,N/A,Y,Y,N/A,3.48,740
Fulton,Krysztofiak,19,M,fkrysztofiak@genericcollege.edu,3.08,Junior,Nursing,N/A,N,N,Fraternity,3.41,1431
Vaclav,Coldbathe,29,M,vcoldbathe@genericcollege.edu,2.8,Senior,Integrative Studies,Journalism,Y,Y,N/A,2.48,597
Leilah,Gaynes,27,F,lgaynes@genericcollege.edu,3.11,Sophomore,Computer Science,N/A,N,Y,Sorority,3.89,1350
Arley,Mitchiner,62,M,amitchiner@genericcollege.edu,1.44,Freshman,Electrical Engineering,Mathematics,N,Y,N/A,4.0,1155
Syd,Siggers,19,M,ssiggers@genericcollege.edu,2.56,Freshman,Philosophy,N/A,Y,N,Fraternity,3.25,1565
Reyna,Copner,17,F,rcopner@genericcollege.edu,2.12,Freshman,Journalism,N/A,N,N,Sorority,3.27,1418
Griffith,Rounds,19,M,grounds@genericcollege.edu,2.02,Sophomore,English,Physics,N,N,Fraternity,2.71,1130
Lenee,Moine,18,F,lmoine@genericcollege.edu,0.65,Senior,Finance,Business,N,Y,N/A,3.24,1275
Berke,Leipnik,27,M,bleipnik@genericcollege.edu,3.64,Freshman,Actuarial Science,N/A,N,N,Fraternity,2.89,734
Nonna,MacAlpin,18,F,nmacalpin@genericcollege.edu,2.15,Senior,Linguistics,Anthropology,Y,N,Sorority,3.09,479
Rodger,Kinge,22,M,rkinge@genericcollege.edu,3.91,Sophomore,Computer Science,Chinese,N,N,N/A,2.82,1006
Bogey,Le Provest,18,M,ble provest@genericcollege.edu,1.02,Freshman,Actuarial Science,N/A,N,N,Fraternity,2.9,1445
Melisse,Clewlowe,18,F,mclewlowe@genericcollege.edu,2.47,Senior,Finance,Physics,Y,N,N/A,2.4,1171
Ferdinande,Dahle,30,F,fdahle@genericcollege.edu,3.3,Senior,Nursing,German,N,Y,Sorority,3.26,1392
Winifred,Rainford,18,F,wrainford@genericcollege.edu,0.66,Freshman,Chemistry,Applied Mathematics,N,N,Sorority,3.67,1276
Sandro,Grew,21,M,sgrew@genericcollege.edu,3.33,Sophomore,English,N/A,N,Y,Fraternity,3.06,1009
Oralla,Taks,19,F,otaks@genericcollege.edu,3.54,Freshman,Electrical Engineering,Theatre,N,Y,N/A,2.52,464
Reyna,Ghiriardelli,27,F,rghiriardelli@genericcollege.edu,3.05,Freshman,Mathematics,Theatre,N,N,Sorority,2.62,443
Justinian,Gathercoal,19,M,jgathercoal@genericcollege.edu,3.54,Freshman,Health Sciences,Advertising,N,N,Fraternity,2.83,1230
Leta,Sanbroke,18,F,lsanbroke@genericcollege.edu,0.6,Junior,Economics,History,Y,N,N/A,3.55,1361
Otto,Cotmore,19,M,ocotmore@genericcollege.edu,0.99,Sophomore,Linguistics,N/A,N,Y,Fraternity,2.57,1124
Bonny,Lettson,21,F,blettson@genericcollege.edu,0.6,Junior,Journalism,N/A,N,N,N/A,2.14,1220
Rab,Booth-Jarvis,17,M,rbooth-jarvis@genericcollege.edu,3.62,Senior,Mechanical Engineering,N/A,Y,Y,Fraternity,3.51,440
Rois,Arndell,21,F,rarndell@genericcollege.edu,0.74,Sophomore,Integrative Studies,Italian,Y,Y,Sorority,2.71,715
Lucia,Waterman,58,F,lwaterman@genericcollege.edu,2.88,Junior,English,N/A,N,Y,Sorority,3.8,677
Isa,Calf,22,F,icalf@genericcollege.edu,3.82,Freshman,Chemistry,German,N,Y,N/A,3.07,640
Elisabetta,Meek,19,F,emeek@genericcollege.edu,1.59,Senior,Sociology,N/A,N,N,N/A,2.63,1496
Melina,Hillett,24,F,mhillett@genericcollege.edu,2.37,Freshman,Computer Science,Physics,N,N,N/A,3.64,1490
Kingston,Buxton,27,M,kbuxton@genericcollege.edu,3.54,Senior,Theatre,N/A,N,Y,N/A,3.14,608
Arri,Murray,18,M,amurray@genericcollege.edu,3.49,Senior,Actuarial Science,N/A,N,N,N/A,2.34,1494
Brenden,Sherrott,29,M,bsherrott@genericcollege.edu,2.71,Freshman,Finance,N/A,Y,N,Fraternity,3.43,1216
Kellen,McMeekan,21,M,kmcmeekan@genericcollege.edu,3.6,Junior,Biology,N/A,N,Y,N/A,3.03,1552
Dene,Parkes,18,M,dparkes@genericcollege.edu,2.16,Freshman,Linguistics,Mathematics,N,Y,N/A,2.94,777
Rolland,Torns,19,M,rtorns@genericcollege.edu,1.67,Sophomore,Theatre,Italian,N,N,Fraternity,3.57,1410
Rosy,O'Duggan,18,F,ro'duggan@genericcollege.edu,1.69,Junior,Integrative Studies,N/A,Y,N,Sorority,2.87,1458
Luce,Grinston,22,M,lgrinston@genericcollege.edu,0.76,Senior,Computer Science,N/A,N,Y,Fraternity,2.82,646
Tabitha,McGourty,25,F,tmcgourty@genericcollege.edu,2.58,Sophomore,Communication,N/A,Y,Y,Sorority,3.9,724
Gaby,Pawlik,18,M,gpawlik@genericcollege.edu,3.69,Junior,Linguistics,N/A,N,N,Fraternity,2.43,677
Willi,Fortescue,18,M,wfortescue@genericcollege.edu,1.71,Senior,Journalism,N/A,N,N,N/A,3.3,844
Jay,Huggard,18,M,jhuggard@genericcollege.edu,2.59,Sophomore,Accounting,N/A,N,Y,N/A,3.9,1022
Lefty,Antoszewski,19,M,lantoszewski@genericcollege.edu,2.91,Junior,Information Technology,N/A,N,N,N/A,3.51,1176
Valli,Nourse,21,F,vnourse@genericcollege.edu,3.05,Freshman,English,N/A,Y,Y,N/A,3.11,628
Xena,Nisius,31,F,xnisius@genericcollege.edu,1.71,Sophomore,Chemistry,German,N,Y,Sorority,2.88,654
Doralin,Clemoes,21,F,dclemoes@genericcollege.edu,1.23,Freshman,Information Technology,Japanese,N,Y,N/A,3.61,1544
Horton,MacGinney,21,M,hmacginney@genericcollege.edu,0.6,Freshman,Theatre,N/A,N,Y,N/A,3.62,411
Merola,Peret,31,F,mperet@genericcollege.edu,1.4,Junior,Economics,Sociology,Y,Y,N/A,2.53,1129
Johnna,Sibylla,20,F,jsibylla@genericcollege.edu,2.72,Senior,Mathematics,N/A,Y,N,Sorority,3.29,458
Wes,Harpur,17,M,wharpur@genericcollege.edu,3.64,Senior,Economics,N/A,Y,Y,N/A,3.83,1236
Lynelle,Glisane,30,F,lglisane@genericcollege.edu,1.82,Freshman,Biology,N/A,N,Y,Sorority,3.94,1117
Meryl,Waszkiewicz,18,F,mwaszkiewicz@genericcollege.edu,3.48,Sophomore,English,N/A,N,Y,Sorority,2.6,528
Abner,Botterman,22,M,abotterman@genericcollege.edu,1.28,Junior,Communication,N/A,N,N,N/A,2.17,966
Ophelia,Dewing,19,F,odewing@genericcollege.edu,1.85,Freshman,English,N/A,Y,Y,Sorority,3.21,928
Clevie,Semper,19,M,csemper@genericcollege.edu,3.32,Senior,Graphic Design,Italian,N,N,Fraternity,2.44,1158
Marley,Kilgallen,58,F,mkilgallen@genericcollege.edu,2.75,Freshman,Journalism,History,N,N,N/A,3.14,1166
Barris,Burhouse,17,M,bburhouse@genericcollege.edu,3.15,Sophomore,Health Sciences,Italian,Y,N,N/A,3.95,1399
Rosie,Crouch,22,F,rcrouch@genericcollege.edu,2.81,Senior,Philosophy,Applied Mathematics,N,N,Sorority,2.82,674
Gabey,Westfield,19,F,gwestfield@genericcollege.edu,1.81,Junior,Integrative Studies,Computer Science,N,N,Sorority,2.53,1107
Jessalyn,Gricewood,30,F,jgricewood@genericcollege.edu,1.18,Senior,Journalism,Anthropology,Y,Y,N/A,2.89,892
Winfield,O'Carran,17,M,wo'carran@genericcollege.edu,3.98,Sophomore,Biology,Anthropology,N,N,N/A,2.66,1231
Nicola,Teresse,20,M,nteresse@genericcollege.edu,1.71,Senior,Linguistics,N/A,N,N,N/A,2.68,1430
